car_brand,car_name,year,car_age,km_driven,km_range,fuel,transmission,price_inr,price_range,city
Kia,Kia SeltosHTK Plus,2023,3,19343,Below 25K,Petrol,Manual,1195000,10-20 Lakh,gurgaon
Kia,Kia SeltosHTK Plus,2023,3,21504,Below 25K,Petrol,Manual,1225000,10-20 Lakh,kolkata
Kia,Kia SeltosHTK Plus,2024,2,8000,Below 25K,Petrol,Manual,1198000,10-20 Lakh,mumbai
Kia,Kia SeltosHTK Plus,2024,2,9000,Below 25K,Petrol,Manual,1245000,10-20 Lakh,noida
Kia,Kia SeltosHTK Plus,2024,2,15000,Below 25K,Petrol,Manual,1215000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTK Plus AT D,2019,7,87807,50K – 1L,Diesel,Automatic,919000,5-10 Lakh,bangalore
Kia,Kia SeltosHTK Plus AT D,2020,6,43318,25K – 50K,Diesel,Automatic,1190000,10-20 Lakh,mumbai
Kia,Kia SeltosHTK Plus AT D,2020,6,103000,Above 1L,Diesel,Automatic,800000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus AT D,2021,5,47000,25K – 50K,Diesel,Automatic,1250000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTK Plus AT D,2021,5,51000,50K – 1L,Diesel,Automatic,1245000,10-20 Lakh,mumbai
Kia,Kia SeltosHTK Plus AT D,2021,5,51400,50K – 1L,Diesel,Automatic,1400000,10-20 Lakh,pune
Kia,Kia SeltosHTK Plus AT D,2021,5,58000,50K – 1L,Diesel,Automatic,1325000,10-20 Lakh,mumbai
Kia,Kia SeltosHTK Plus AT D,2021,5,64000,50K – 1L,Diesel,Automatic,975000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus AT D,2021,5,74310,50K – 1L,Diesel,Automatic,999000,5-10 Lakh,mumbai
Kia,Kia SeltosHTK Plus AT D,2021,5,82000,50K – 1L,Diesel,Automatic,1015000,10-20 Lakh,chandigarh
Kia,Kia SeltosHTK Plus D,2019,7,90000,50K – 1L,Diesel,Manual,890000,5-10 Lakh,jaipur
Kia,Kia SeltosHTK Plus D,2019,7,94000,50K – 1L,Diesel,Manual,1050000,10-20 Lakh,bangalore
Kia,Kia SeltosHTK Plus D,2019,7,120000,Above 1L,Diesel,Manual,800000,5-10 Lakh,noida
Kia,Kia SeltosHTK Plus D,2020,6,46000,25K – 50K,Diesel,Manual,1150000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTK Plus D,2020,6,52000,50K – 1L,Diesel,Manual,1200000,10-20 Lakh,chennai
Kia,Kia SeltosHTK Plus D,2020,6,53000,50K – 1L,Diesel,Manual,1099000,10-20 Lakh,mumbai
Kia,Kia SeltosHTK Plus D,2020,6,57000,50K – 1L,Diesel,Manual,875000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus D,2020,6,57000,50K – 1L,Diesel,Manual,875000,5-10 Lakh,noida
Kia,Kia SeltosHTK Plus D,2020,6,57000,50K – 1L,Diesel,Manual,895000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus D,2020,6,57000,50K – 1L,Diesel,Manual,895000,5-10 Lakh,noida
Kia,Kia SeltosHTK Plus D,2020,6,75000,50K – 1L,Diesel,Manual,975000,5-10 Lakh,chandigarh
Kia,Kia SeltosHTK Plus D,2020,6,129000,Above 1L,Diesel,Manual,850000,5-10 Lakh,chennai
Kia,Kia SeltosHTK Plus D,2020,6,147705,Above 1L,Diesel,Manual,840000,5-10 Lakh,ahmedabad
Kia,Kia SeltosHTK Plus D,2021,5,93000,50K – 1L,Diesel,Manual,1015000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTK Plus D,2022,4,42000,25K – 50K,Diesel,Manual,1325000,10-20 Lakh,mumbai
Kia,Kia SeltosHTK Plus Diesel,2020,6,45000,25K – 50K,Diesel,Manual,1090000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTK Plus Diesel iMT,2023,3,47665,25K – 50K,Diesel,Automatic,1003000,10-20 Lakh,chennai
Kia,Kia SeltosHTK Plus G,2019,7,49028,25K – 50K,Petrol,Manual,925000,5-10 Lakh,jaipur
Kia,Kia SeltosHTK Plus G,2019,7,65000,50K – 1L,Petrol,Manual,845000,5-10 Lakh,jaipur
Kia,Kia SeltosHTK Plus G,2019,7,85000,50K – 1L,Petrol,Manual,1050000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTK Plus G,2019,7,100000,Above 1L,Petrol,Manual,735000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus G,2019,7,100000,Above 1L,Petrol,Manual,735000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTK Plus G,2020,6,27000,25K – 50K,Petrol,Manual,965000,5-10 Lakh,mumbai
Kia,Kia SeltosHTK Plus G,2020,6,28500,25K – 50K,Petrol,Manual,880000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTK Plus G,2020,6,39045,25K – 50K,Petrol,Manual,732000,5-10 Lakh,noida
Kia,Kia SeltosHTK Plus G,2020,6,53000,50K – 1L,Petrol,Manual,875000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus G,2020,6,53000,50K – 1L,Petrol,Manual,875000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTK Plus G,2020,6,55800,50K – 1L,Petrol,Manual,815000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTK Plus G,2020,6,55800,50K – 1L,Petrol,Manual,815000,5-10 Lakh,noida
Kia,Kia SeltosHTK Plus G,2020,6,62000,50K – 1L,Petrol,Manual,845000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus G,2020,6,65000,50K – 1L,Petrol,Manual,920000,5-10 Lakh,Hyderabad
Kia,Kia SeltosHTK Plus G,2020,6,68791,50K – 1L,Petrol,Manual,790000,5-10 Lakh,mumbai
Kia,Kia SeltosHTK Plus G,2020,6,80000,50K – 1L,Petrol,Manual,670000,5-10 Lakh,noida
Kia,Kia SeltosHTK Plus G,2020,6,95397,50K – 1L,Petrol,Manual,643000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus G,2020,6,100000,Above 1L,Petrol,Manual,925000,5-10 Lakh,jaipur
Kia,Kia SeltosHTK Plus G,2021,5,21130,Below 25K,Petrol,Manual,977000,5-10 Lakh,bangalore
Kia,Kia SeltosHTK Plus G,2021,5,40000,25K – 50K,Petrol,Manual,900000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTK Plus G,2021,5,40000,25K – 50K,Petrol,Manual,1050000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTK Plus G,2021,5,40000,25K – 50K,Petrol,Manual,1050000,10-20 Lakh,noida
Kia,Kia SeltosHTK Plus G,2021,5,50806,50K – 1L,Petrol,Manual,925000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTK Plus G,2021,5,60000,50K – 1L,Petrol,Manual,850000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTK Plus G,2021,5,60000,50K – 1L,Petrol,Manual,1080000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTK Plus G,2022,4,15000,Below 25K,Petrol,Manual,875000,5-10 Lakh,kolkata
Kia,Kia SeltosHTK Plus G,2022,4,19000,Below 25K,Petrol,Manual,850000,5-10 Lakh,kolkata
Kia,Kia SeltosHTK Plus G,2022,4,35000,25K – 50K,Petrol,Manual,1125000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTK Plus G,2022,4,45000,25K – 50K,Petrol,Manual,850000,5-10 Lakh,kolkata
Kia,Kia SeltosHTK Plus G,2022,4,60000,50K – 1L,Petrol,Manual,850000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTK Plus iMT,2021,5,53710,50K – 1L,Petrol,Manual,842000,5-10 Lakh,ahmedabad
Kia,Kia SeltosHTK Plus iMT,2022,4,15890,Below 25K,Petrol,Manual,1295000,10-20 Lakh,mumbai
Kia,Kia SeltosHTK Plus iMT,2022,4,20815,Below 25K,Petrol,Manual,870000,5-10 Lakh,kolkata
Kia,Kia SeltosHTK Plus iMT,2022,4,32615,25K – 50K,Petrol,Manual,910000,5-10 Lakh,kolkata
Kia,Kia SeltosHTK Plus iMT,2022,4,37000,25K – 50K,Petrol,Manual,1490000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTK Plus iMT,2022,4,40000,25K – 50K,Petrol,Manual,1450000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTK Plus iMT,2022,4,68988,50K – 1L,Petrol,Manual,833000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTK Plus iMT,2023,3,35000,25K – 50K,Petrol,Manual,1075000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTK Plus iMT,2023,3,41000,25K – 50K,Petrol,Manual,1095000,10-20 Lakh,noida
Kia,Kia SeltosHTK Plus IVT,2024,2,11000,Below 25K,Petrol,Automatic,1350000,10-20 Lakh,kolkata
Kia,Kia SeltosHTK Plus IVT,2024,2,13000,Below 25K,Petrol,Automatic,1475000,10-20 Lakh,noida
Kia,Kia SeltosHTX,2020,6,35325,25K – 50K,Petrol,Manual,782000,5-10 Lakh,pune
Kia,Kia SeltosHTX,2020,6,53838,50K – 1L,Petrol,Manual,721000,5-10 Lakh,chandigarh
Kia,Kia SeltosHTX,2020,6,68862,50K – 1L,Petrol,Manual,809000,5-10 Lakh,jaipur
Kia,Kia SeltosHTX,2021,5,16456,Below 25K,Petrol,Manual,763000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTX,2021,5,16456,Below 25K,Petrol,Manual,763000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTX,2021,5,41664,25K – 50K,Petrol,Manual,900000,5-10 Lakh,pune
Kia,Kia SeltosHTX,2021,5,41933,25K – 50K,Petrol,Manual,831000,5-10 Lakh,pune
Kia,Kia SeltosHTX,2021,5,48724,25K – 50K,Petrol,Manual,813000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTX,2021,5,85216,50K – 1L,Petrol,Manual,710000,5-10 Lakh,noida
Kia,Kia SeltosHTX,2021,5,100227,Above 1L,Petrol,Manual,673000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTX,2022,4,15029,Below 25K,Petrol,Manual,1302000,10-20 Lakh,chennai
Kia,Kia SeltosHTX,2022,4,18668,Below 25K,Petrol,Manual,855000,5-10 Lakh,pune
Kia,Kia SeltosHTX,2022,4,21068,Below 25K,Petrol,Manual,1286000,10-20 Lakh,chennai
Kia,Kia SeltosHTX,2022,4,27024,25K – 50K,Petrol,Manual,848000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTX,2022,4,32209,25K – 50K,Petrol,Manual,1045000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX,2022,4,37220,25K – 50K,Petrol,Manual,1065000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTX,2022,4,39258,25K – 50K,Petrol,Manual,1034000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTX,2022,4,42375,25K – 50K,Petrol,Manual,1148000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX,2022,4,46582,25K – 50K,Petrol,Manual,1029000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX,2022,4,58333,50K – 1L,Petrol,Manual,1136000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX,2022,4,86299,50K – 1L,Petrol,Manual,1124000,10-20 Lakh,gurgaon
Kia,Kia SeltosHTX,2023,3,22882,Below 25K,Petrol,Manual,1369000,10-20 Lakh,pune
Kia,Kia SeltosHTX,2023,3,23000,Below 25K,Petrol,Manual,1250000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX,2023,3,26171,25K – 50K,Petrol,Manual,793000,5-10 Lakh,jaipur
Kia,Kia SeltosHTX,2023,3,27500,25K – 50K,Petrol,Manual,1075000,10-20 Lakh,kolkata
Kia,Kia SeltosHTX,2023,3,39139,25K – 50K,Petrol,Manual,1040000,10-20 Lakh,noida
Kia,Kia SeltosHTX,2023,3,43055,25K – 50K,Petrol,Manual,1064000,10-20 Lakh,chandigarh
Kia,Kia SeltosHTX,2024,2,6000,Below 25K,Petrol,Manual,1575000,10-20 Lakh,delhi-ncr
Kia,Kia SeltosHTX,2024,2,6000,Below 25K,Petrol,Manual,1575000,10-20 Lakh,gurgaon
Kia,Kia SeltosHTX,2024,2,6000,Below 25K,Petrol,Manual,1575000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX,2024,2,6000,Below 25K,Petrol,Manual,1575000,10-20 Lakh,noida
Kia,Kia SeltosHTX,2024,2,10000,Below 25K,Petrol,Manual,1379000,10-20 Lakh,gurgaon
Kia,Kia SeltosHTX,2024,2,30000,25K – 50K,Petrol,Manual,1350000,10-20 Lakh,kolkata
Kia,Kia SeltosHTX (O) iVT,2022,4,40934,25K – 50K,Petrol,Automatic,1062000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTX Diesel,2020,6,40669,25K – 50K,Diesel,Manual,1130000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX Diesel,2020,6,47000,25K – 50K,Diesel,Manual,1125000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX Diesel,2020,6,80000,50K – 1L,Diesel,Manual,1000000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX Diesel,2020,6,88000,50K – 1L,Diesel,Manual,925000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTX Diesel,2020,6,107572,Above 1L,Diesel,Manual,979000,5-10 Lakh,pune
Kia,Kia SeltosHTX Diesel,2021,5,34175,25K – 50K,Diesel,Manual,966000,5-10 Lakh,pune
Kia,Kia SeltosHTX Diesel,2021,5,41584,25K – 50K,Diesel,Manual,1142000,10-20 Lakh,pune
Kia,Kia SeltosHTX Diesel,2021,5,82000,50K – 1L,Diesel,Manual,1250000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX Diesel,2021,5,100000,Above 1L,Diesel,Manual,1400000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX Diesel,2022,4,52000,50K – 1L,Diesel,Manual,1599000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX Diesel,2022,4,71355,50K – 1L,Diesel,Manual,1075000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX Diesel,2022,4,79000,50K – 1L,Diesel,Manual,1150000,10-20 Lakh,noida
Kia,Kia SeltosHTX Diesel,2023,3,9000,Below 25K,Diesel,Manual,1600000,10-20 Lakh,delhi-ncr
Kia,Kia SeltosHTX Diesel AT,2021,5,62178,50K – 1L,Diesel,Automatic,954000,5-10 Lakh,bangalore
Kia,Kia SeltosHTX Diesel AT,2023,3,39000,25K – 50K,Diesel,Automatic,1650000,10-20 Lakh,chennai
Kia,Kia SeltosHTX Diesel AT,2024,2,26897,25K – 50K,Diesel,Automatic,1093000,10-20 Lakh,chandigarh
Kia,Kia SeltosHTX Diesel AT,2024,2,41000,25K – 50K,Diesel,Automatic,1699000,10-20 Lakh,delhi-ncr
Kia,Kia SeltosHTX Diesel AT,2024,2,41000,25K – 50K,Diesel,Automatic,1699000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX Diesel AT,2024,2,41000,25K – 50K,Diesel,Automatic,1699000,10-20 Lakh,noida
Kia,Kia SeltosHTX G,2020,6,11669,Below 25K,Petrol,Manual,903000,5-10 Lakh,chennai
Kia,Kia SeltosHTX G,2020,6,38000,25K – 50K,Petrol,Manual,850000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTX G,2020,6,49000,25K – 50K,Petrol,Manual,775000,5-10 Lakh,kolkata
Kia,Kia SeltosHTX G,2020,6,54000,50K – 1L,Petrol,Manual,800000,5-10 Lakh,kolkata
Kia,Kia SeltosHTX G,2020,6,55000,50K – 1L,Petrol,Manual,960000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTX G,2020,6,57595,50K – 1L,Petrol,Manual,948000,5-10 Lakh,bangalore
Kia,Kia SeltosHTX G,2020,6,57921,50K – 1L,Petrol,Manual,800000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTX G,2020,6,57921,50K – 1L,Petrol,Manual,800000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTX G,2020,6,58895,50K – 1L,Petrol,Manual,890000,5-10 Lakh,Hyderabad
Kia,Kia SeltosHTX G,2020,6,60000,50K – 1L,Petrol,Manual,980000,5-10 Lakh,noida
Kia,Kia SeltosHTX G,2020,6,61000,50K – 1L,Petrol,Manual,1100000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX G,2020,6,63500,50K – 1L,Petrol,Manual,991000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTX G,2020,6,65000,50K – 1L,Petrol,Manual,1225000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX G,2020,6,65000,50K – 1L,Petrol,Manual,1225000,10-20 Lakh,noida
Kia,Kia SeltosHTX G,2020,6,83148,50K – 1L,Petrol,Manual,895000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTX G,2020,6,88000,50K – 1L,Petrol,Manual,850000,5-10 Lakh,ahmedabad
Kia,Kia SeltosHTX G,2020,6,89000,50K – 1L,Petrol,Manual,1150000,10-20 Lakh,chennai
Kia,Kia SeltosHTX G,2021,5,40000,25K – 50K,Petrol,Manual,925000,5-10 Lakh,noida
Kia,Kia SeltosHTX G,2021,5,48395,25K – 50K,Petrol,Manual,975000,5-10 Lakh,bangalore
Kia,Kia SeltosHTX G,2021,5,53000,50K – 1L,Petrol,Manual,975000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTX G,2021,5,55000,50K – 1L,Petrol,Manual,825000,5-10 Lakh,kolkata
Kia,Kia SeltosHTX G,2021,5,60000,50K – 1L,Petrol,Manual,950000,5-10 Lakh,jaipur
Kia,Kia SeltosHTX G,2021,5,79000,50K – 1L,Petrol,Manual,1050000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX G,2022,4,26183,25K – 50K,Petrol,Manual,1199000,10-20 Lakh,bangalore
Kia,Kia SeltosHTX G,2022,4,27832,25K – 50K,Petrol,Manual,1066000,10-20 Lakh,gurgaon
Kia,Kia SeltosHTX G,2022,4,35386,25K – 50K,Petrol,Manual,1069000,10-20 Lakh,gurgaon
Kia,Kia SeltosHTX G,2022,4,38780,25K – 50K,Petrol,Manual,984000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTX G,2022,4,38780,25K – 50K,Petrol,Manual,984000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTX G,2022,4,40265,25K – 50K,Petrol,Manual,1100000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT,2020,6,65590,50K – 1L,Petrol,Automatic,1069000,10-20 Lakh,delhi-ncr
Kia,Kia SeltosHTX IVT,2020,6,65590,50K – 1L,Petrol,Automatic,1069000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT,2020,6,82268,50K – 1L,Petrol,Automatic,1074000,10-20 Lakh,pune
Kia,Kia SeltosHTX IVT,2021,5,41092,25K – 50K,Petrol,Automatic,869000,5-10 Lakh,delhi-ncr
Kia,Kia SeltosHTX IVT,2021,5,112025,Above 1L,Petrol,Automatic,1159000,10-20 Lakh,pune
Kia,Kia SeltosHTX IVT,2022,4,23612,Below 25K,Petrol,Automatic,1290000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX IVT,2022,4,28086,25K – 50K,Petrol,Automatic,1363000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX IVT,2022,4,56000,50K – 1L,Petrol,Automatic,1250000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX IVT,2022,4,59535,50K – 1L,Petrol,Automatic,1206000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX IVT,2023,3,6000,Below 25K,Petrol,Automatic,1575000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT,2023,3,8000,Below 25K,Petrol,Automatic,1425000,10-20 Lakh,noida
Kia,Kia SeltosHTX IVT,2023,3,10000,Below 25K,Petrol,Automatic,1350000,10-20 Lakh,bangalore
Kia,Kia SeltosHTX IVT,2023,3,14000,Below 25K,Petrol,Automatic,1400000,10-20 Lakh,noida
Kia,Kia SeltosHTX IVT,2023,3,16000,Below 25K,Petrol,Automatic,1400000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT,2023,3,27802,25K – 50K,Petrol,Automatic,1425000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX IVT,2023,3,30000,25K – 50K,Petrol,Automatic,1500000,10-20 Lakh,gurgaon
Kia,Kia SeltosHTX IVT,2023,3,30000,25K – 50K,Petrol,Automatic,1500000,10-20 Lakh,noida
Kia,Kia SeltosHTX IVT,2023,3,35000,25K – 50K,Petrol,Automatic,1395000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT,2023,3,35000,25K – 50K,Petrol,Automatic,1395000,10-20 Lakh,noida
Kia,Kia SeltosHTX IVT,2023,3,39000,25K – 50K,Petrol,Automatic,1350000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT,2023,3,39000,25K – 50K,Petrol,Automatic,1350000,10-20 Lakh,pune
Kia,Kia SeltosHTX IVT,2023,3,39000,25K – 50K,Petrol,Automatic,1375000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTX IVT,2023,3,39263,25K – 50K,Petrol,Automatic,1200000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTX IVT,2023,3,42379,25K – 50K,Petrol,Automatic,1550000,10-20 Lakh,pune
Kia,Kia SeltosHTX IVT,2023,3,43012,25K – 50K,Petrol,Automatic,1395000,10-20 Lakh,noida
Kia,Kia SeltosHTX IVT,2023,3,67000,50K – 1L,Petrol,Automatic,1325000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT,2024,2,9000,Below 25K,Petrol,Automatic,1499000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT,2024,2,9000,Below 25K,Petrol,Automatic,1499000,10-20 Lakh,noida
Kia,Kia SeltosHTX IVT,2024,2,28000,25K – 50K,Petrol,Automatic,1399000,10-20 Lakh,kolkata
Kia,Kia SeltosHTX IVT G,2019,7,38260,25K – 50K,Petrol,Automatic,806000,5-10 Lakh,kolkata
Kia,Kia SeltosHTX IVT G,2019,7,53568,50K – 1L,Petrol,Automatic,1050000,10-20 Lakh,bangalore
Kia,Kia SeltosHTX IVT G,2019,7,56000,50K – 1L,Petrol,Automatic,920000,5-10 Lakh,bangalore
Kia,Kia SeltosHTX IVT G,2019,7,72832,50K – 1L,Petrol,Automatic,851000,5-10 Lakh,noida
Kia,Kia SeltosHTX IVT G,2019,7,85000,50K – 1L,Petrol,Automatic,875000,5-10 Lakh,gurgaon
Kia,Kia SeltosHTX IVT G,2020,6,16600,Below 25K,Petrol,Automatic,1200000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX IVT G,2020,6,32197,25K – 50K,Petrol,Automatic,1290000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX IVT G,2020,6,63290,50K – 1L,Petrol,Automatic,980000,5-10 Lakh,noida
Kia,Kia SeltosHTX IVT G,2020,6,85000,50K – 1L,Petrol,Automatic,935000,5-10 Lakh,new-delhi
Kia,Kia SeltosHTX IVT G,2021,5,28000,25K – 50K,Petrol,Automatic,1165000,10-20 Lakh,delhi-ncr
Kia,Kia SeltosHTX IVT G,2021,5,28000,25K – 50K,Petrol,Automatic,1165000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT G,2021,5,28000,25K – 50K,Petrol,Automatic,1165000,10-20 Lakh,noida
Kia,Kia SeltosHTX IVT G,2021,5,44401,25K – 50K,Petrol,Automatic,1125000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX IVT G,2021,5,45000,25K – 50K,Petrol,Automatic,1075000,10-20 Lakh,delhi-ncr
Kia,Kia SeltosHTX IVT G,2021,5,57800,50K – 1L,Petrol,Automatic,1065000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX IVT G,2021,5,76925,50K – 1L,Petrol,Automatic,1100000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX IVT G,2021,5,78000,50K – 1L,Petrol,Automatic,1150000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT G,2022,4,14427,Below 25K,Petrol,Automatic,1345000,10-20 Lakh,bangalore
Kia,Kia SeltosHTX IVT G,2022,4,39000,25K – 50K,Petrol,Automatic,1395000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX IVT G,2022,4,39367,25K – 50K,Petrol,Automatic,1490000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX IVT G,2022,4,44000,25K – 50K,Petrol,Automatic,1075000,10-20 Lakh,kolkata
Kia,Kia SeltosHTX IVT G,2022,4,44346,25K – 50K,Petrol,Automatic,1049000,10-20 Lakh,kolkata
Kia,Kia SeltosHTX IVT G,2022,4,44500,25K – 50K,Petrol,Automatic,1280000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT G,2022,4,48000,25K – 50K,Petrol,Automatic,1145000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX IVT G,2022,4,62000,50K – 1L,Petrol,Automatic,1125000,10-20 Lakh,new-delhi
Kia,Kia SeltosHTX Plus AT D,2019,7,54798,50K – 1L,Diesel,Automatic,1045000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX Plus AT D,2019,7,80000,50K – 1L,Diesel,Automatic,1250000,10-20 Lakh,chennai
Kia,Kia SeltosHTX Plus AT D,2019,7,93000,50K – 1L,Diesel,Automatic,1165000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTX Plus AT D,2019,7,147000,Above 1L,Diesel,Automatic,1099000,10-20 Lakh,pune
Kia,Kia SeltosHTX Plus AT D,2020,6,103591,Above 1L,Diesel,Automatic,1195000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX Plus AT D,2021,5,74425,50K – 1L,Diesel,Automatic,875000,5-10 Lakh,mumbai
Kia,Kia SeltosHTX Plus AT D,2021,5,83987,50K – 1L,Diesel,Automatic,995000,5-10 Lakh,kolkata
Kia,Kia SeltosHTX Plus Diesel,2020,6,36000,25K – 50K,Diesel,Manual,1195000,10-20 Lakh,mumbai
Kia,Kia SeltosHTX Plus Diesel,2020,6,90203,50K – 1L,Diesel,Manual,1075000,10-20 Lakh,Hyderabad
Kia,Kia SeltosHTX Plus Diesel,2020,6,128949,Above 1L,Diesel,Manual,950000,5-10 Lakh,Hyderabad
Kia,Kia SeltosHTX Plus Diesel,2021,5,27000,25K – 50K,Diesel,Manual,1550000,10-20 Lakh,bangalore
Kia,Kia SeltosHTX Plus Diesel,2021,5,70000,50K – 1L,Diesel,Manual,1390000,10-20 Lakh,pune
Kia,Kia SeltosHTX Plus Diesel,2021,5,80000,50K – 1L,Diesel,Manual,1250000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTX Plus Diesel,2021,5,81033,50K – 1L,Diesel,Manual,1250000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX Plus Diesel,2022,4,40000,25K – 50K,Diesel,Manual,1300000,10-20 Lakh,chennai
Kia,Kia SeltosHTX Plus Diesel,2022,4,55000,50K – 1L,Diesel,Manual,1375000,10-20 Lakh,ahmedabad
Kia,Kia SeltosHTX Plus Diesel,2022,4,86000,50K – 1L,Diesel,Manual,1425000,10-20 Lakh,jaipur
Kia,Kia SeltosHTX Plus Diesel,2022,4,110313,Above 1L,Diesel,Manual,1350000,10-20 Lakh,Hyderabad
Kia,Kia SeltosX-Line DCT,2022,4,45000,25K – 50K,Petrol,Automatic,1395000,10-20 Lakh,pune
Kia,Kia SeltosX-Line DCT,2022,4,53547,50K – 1L,Petrol,Automatic,1259000,10-20 Lakh,noida
Kia,Kia SeltosX-Line DCT,2022,4,71323,50K – 1L,Petrol,Automatic,1545000,10-20 Lakh,Hyderabad
